family,pid,tercile,pattern_family,rho,s,batch,batch_seed,best_error,optimizer_success
symmetric_tree,56,2,regional,0.804795314920312,0.27215258253186664,0,900392,0.05465493935513072,True
symmetric_tree,56,2,regional,0.804795314920312,0.27215258253186664,1,900393,0.05465493935513072,True
symmetric_tree,56,2,regional,0.804795314920312,0.27215258253186664,2,900394,0.05465493935513072,True
symmetric_tree,56,2,regional,0.804795314920312,0.27215258253186664,3,900395,0.05465493935513072,True
symmetric_tree,56,2,regional,0.804795314920312,0.27215258253186664,4,900396,0.05465493935513072,True
symmetric_tree,57,2,multifocal,0.9034450598117326,0.22040963678855333,0,900399,0.052894133250365384,False
symmetric_tree,57,2,multifocal,0.9034450598117326,0.22040963678855333,1,900400,0.052894133250365384,False
symmetric_tree,57,2,multifocal,0.9034450598117326,0.22040963678855333,2,900401,0.052894133250365384,False
symmetric_tree,57,2,multifocal,0.9034450598117326,0.22040963678855333,3,900402,0.052894133250365384,False
symmetric_tree,57,2,multifocal,0.9034450598117326,0.22040963678855333,4,900403,0.052894133250365384,False
symmetric_tree,58,2,localized,0.8562366041647899,0.5505346907095969,0,900406,0.16161849183399324,True
symmetric_tree,58,2,localized,0.8562366041647899,0.5505346907095969,1,900407,0.16161849183399324,True
symmetric_tree,58,2,localized,0.8562366041647899,0.5505346907095969,2,900408,0.16161849183399324,True
symmetric_tree,58,2,localized,0.8562366041647899,0.5505346907095969,3,900409,0.16161849183399324,True
symmetric_tree,58,2,localized,0.8562366041647899,0.5505346907095969,4,900410,0.16161849183399324,True
symmetric_tree,59,2,regional,0.7891079625154142,0.3515442469945163,0,900413,0.08564606737056499,True
symmetric_tree,59,2,regional,0.7891079625154142,0.3515442469945163,1,900414,0.08564606737056499,True
symmetric_tree,59,2,regional,0.7891079625154142,0.3515442469945163,2,900415,0.08564606737056499,True
symmetric_tree,59,2,regional,0.7891079625154142,0.3515442469945163,3,900416,0.08564606737056499,True
symmetric_tree,59,2,regional,0.7891079625154142,0.3515442469945163,4,900417,0.08564606737056499,True
murray_tree,0,0,localized,0.045972928777221624,0.02946839467686412,0,901000,0.006910713919765306,True
murray_tree,0,0,localized,0.045972928777221624,0.02946839467686412,1,901001,0.006910713919765306,True
murray_tree,0,0,localized,0.045972928777221624,0.02946839467686412,2,901002,0.006910713919765306,True
murray_tree,0,0,localized,0.045972928777221624,0.02946839467686412,3,901003,0.006910713919765306,True
murray_tree,0,0,localized,0.045972928777221624,0.02946839467686412,4,901004,0.006910713919765306,True
murray_tree,1,0,regional,0.10850077183780167,0.0413269432346954,0,901007,0.006022440237376777,True
murray_tree,1,0,regional,0.10850077183780167,0.0413269432346954,1,901008,0.0060224402373767775,True
murray_tree,1,0,regional,0.10850077183780167,0.0413269432346954,2,901009,0.006022440237376777,True
murray_tree,1,0,regional,0.10850077183780167,0.0413269432346954,3,901010,0.0060224402373767775,True
murray_tree,1,0,regional,0.10850077183780167,0.0413269432346954,4,901011,0.0060224402373767775,True
murray_tree,2,0,multifocal,0.058429950859490654,0.019869591286834264,0,901014,0.0019971954260014574,True
murray_tree,2,0,multifocal,0.058429950859490654,0.019869591286834264,1,901015,0.0019971954260014574,True
murray_tree,2,0,multifocal,0.058429950859490654,0.019869591286834264,2,901016,0.0019971954260014574,True
murray_tree,2,0,multifocal,0.058429950859490654,0.019869591286834264,3,901017,0.0019971954260014574,True
murray_tree,2,0,multifocal,0.058429950859490654,0.019869591286834264,4,901018,0.0019971954260014574,True
murray_tree,3,0,localized,0.05539146801759046,0.023097120141520443,0,901021,0.0018968610446694304,True
murray_tree,3,0,localized,0.05539146801759046,0.023097120141520443,1,901022,0.0018968610446694304,True
murray_tree,3,0,localized,0.05539146801759046,0.023097120141520443,2,901023,0.0018968610446694304,True
murray_tree,3,0,localized,0.05539146801759046,0.023097120141520443,3,901024,0.0018968610446694304,True
murray_tree,3,0,localized,0.05539146801759046,0.023097120141520443,4,901025,0.0018968610446694304,True
murray_tree,4,0,regional,0.1814632892772602,0.05309196799975901,0,901028,0.006122692889080612,True
murray_tree,4,0,regional,0.1814632892772602,0.05309196799975901,1,901029,0.006122692889080602,True
murray_tree,4,0,regional,0.1814632892772602,0.05309196799975901,2,901030,0.006122692889080611,True
murray_tree,4,0,regional,0.1814632892772602,0.05309196799975901,3,901031,0.006122692889080609,True
murray_tree,4,0,regional,0.1814632892772602,0.05309196799975901,4,901032,0.006122692889080611,True
murray_tree,5,0,multifocal,0.26968693308350855,0.05822901981783608,0,901035,0.0037078581380013027,True
murray_tree,5,0,multifocal,0.26968693308350855,0.05822901981783608,1,901036,0.0037078581380013027,True
murray_tree,5,0,multifocal,0.26968693308350855,0.05822901981783608,2,901037,0.0037078581380013023,True
murray_tree,5,0,multifocal,0.26968693308350855,0.05822901981783608,3,901038,0.003707858138001305,True
murray_tree,5,0,multifocal,0.26968693308350855,0.05822901981783608,4,901039,0.0037078581380013045,True
murray_tree,6,0,localized,0.2103375331715025,0.14005438984978824,0,901042,0.038990821702712265,True
murray_tree,6,0,localized,0.2103375331715025,0.14005438984978824,1,901043,0.038990821702712265,True
murray_tree,6,0,localized,0.2103375331715025,0.14005438984978824,2,901044,0.03899082170271227,True
murray_tree,6,0,localized,0.2103375331715025,0.14005438984978824,3,901045,0.038990821702712265,True
murray_tree,6,0,localized,0.2103375331715025,0.14005438984978824,4,901046,0.03899082170271227,False
murray_tree,7,0,regional,0.2553870731131024,0.11255948699524297,0,901049,0.01637401870355784,True
murray_tree,7,0,regional,0.2553870731131024,0.11255948699524297,1,901050,0.016374018703557848,True
murray_tree,7,0,regional,0.2553870731131024,0.11255948699524297,2,901051,0.01637401870355784,True
murray_tree,7,0,regional,0.2553870731131024,0.11255948699524297,3,901052,0.01637401870355786,True
murray_tree,7,0,regional,0.2553870731131024,0.11255948699524297,4,901053,0.016374018703557848,True
murray_tree,8,0,multifocal,0.14580049600757666,0.02484234086860036,0,901056,0.004776259849337306,True
murray_tree,8,0,multifocal,0.14580049600757666,0.02484234086860036,1,901057,0.004776259849337306,True
murray_tree,8,0,multifocal,0.14580049600757666,0.02484234086860036,2,901058,0.004776259849337306,True
murray_tree,8,0,multifocal,0.14580049600757666,0.02484234086860036,3,901059,0.004776259849337307,True
murray_tree,8,0,multifocal,0.14580049600757666,0.02484234086860036,4,901060,0.004776259849337306,True
murray_tree,9,0,localized,0.13912298042578608,0.09255498418122866,0,901063,0.0176715791960001,True
murray_tree,9,0,localized,0.13912298042578608,0.09255498418122866,1,901064,0.0176715791960001,True
murray_tree,9,0,localized,0.13912298042578608,0.09255498418122866,2,901065,0.0176715791960001,True
murray_tree,9,0,localized,0.13912298042578608,0.09255498418122866,3,901066,0.0176715791960001,True
murray_tree,9,0,localized,0.13912298042578608,0.09255498418122866,4,901067,0.0176715791960001,True
murray_tree,10,0,regional,0.04523928081336255,0.013380176886697043,0,901070,0.0011999054380813685,True
murray_tree,10,0,regional,0.04523928081336255,0.013380176886697043,1,901071,0.0011999054380813685,True
murray_tree,10,0,regional,0.04523928081336255,0.013380176886697043,2,901072,0.0011999054380813685,True
murray_tree,10,0,regional,0.04523928081336255,0.013380176886697043,3,901073,0.0011999054380813685,True
murray_tree,10,0,regional,0.04523928081336255,0.013380176886697043,4,901074,0.0011999054380813685,True
murray_tree,11,0,multifocal,0.016727153004898465,0.0040216079601165,0,901077,0.0005293098862778527,True
murray_tree,11,0,multifocal,0.016727153004898465,0.0040216079601165,1,901078,0.0005293098862778527,True
murray_tree,11,0,multifocal,0.016727153004898465,0.0040216079601165,2,901079,0.0005293098862778528,True
murray_tree,11,0,multifocal,0.016727153004898465,0.0040216079601165,3,901080,0.0005293098862778527,True
murray_tree,11,0,multifocal,0.016727153004898465,0.0040216079601165,4,901081,0.0005293098862778527,True
murray_tree,12,0,localized,0.1029516055873499,0.049469351128214815,0,901084,0.006964259099867376,True
murray_tree,12,0,localized,0.1029516055873499,0.049469351128214815,1,901085,0.006964259099867376,True
murray_tree,12,0,localized,0.1029516055873499,0.049469351128214815,2,901086,0.006964259099867376,True
murray_tree,12,0,localized,0.1029516055873499,0.049469351128214815,3,901087,0.006964259099867376,True
murray_tree,12,0,localized,0.1029516055873499,0.049469351128214815,4,901088,0.006964259099867376,True
murray_tree,13,0,regional,0.039594459860386524,0.01199461591236745,0,901091,0.000885311485688232,True
murray_tree,13,0,regional,0.039594459860386524,0.01199461591236745,1,901092,0.0008853114856882323,True
murray_tree,13,0,regional,0.039594459860386524,0.01199461591236745,2,901093,0.000885311485688232,True
murray_tree,13,0,regional,0.039594459860386524,0.01199461591236745,3,901094,0.0008853114856882321,True
murray_tree,13,0,regional,0.039594459860386524,0.01199461591236745,4,901095,0.0008853114856882326,True
murray_tree,14,0,multifocal,0.04870051952975766,0.01199177066776276,0,901098,0.0023252673398578574,True
murray_tree,14,0,multifocal,0.04870051952975766,0.01199177066776276,1,901099,0.0023252673398578574,True
murray_tree,14,0,multifocal,0.04870051952975766,0.01199177066776276,2,901100,0.0023252673398578574,True
murray_tree,14,0,multifocal,0.04870051952975766,0.01199177066776276,3,901101,0.0023252673398578574,True
murray_tree,14,0,multifocal,0.04870051952975766,0.01199177066776276,4,901102,0.0023252673398578574,True
murray_tree,15,0,localized,0.19664863716852157,0.1236060960415139,0,901105,0.031005947242369842,True
murray_tree,15,0,localized,0.19664863716852157,0.1236060960415139,1,901106,0.031005947242369845,True
murray_tree,15,0,localized,0.19664863716852157,0.1236060960415139,2,901107,0.031005947242369852,True
murray_tree,15,0,localized,0.19664863716852157,0.1236060960415139,3,901108,0.03100594724236983,True
murray_tree,15,0,localized,0.19664863716852157,0.1236060960415139,4,901109,0.03100594724236985,True
murray_tree,16,0,regional,0.07696970596471797,0.030250070263128044,0,901112,0.005267016617667104,True
murray_tree,16,0,regional,0.07696970596471797,0.030250070263128044,1,901113,0.005267016617667104,True
murray_tree,16,0,regional,0.07696970596471797,0.030250070263128044,2,901114,0.005267016617667104,True
murray_tree,16,0,regional,0.07696970596471797,0.030250070263128044,3,901115,0.005267016617667104,True
murray_tree,16,0,regional,0.07696970596471797,0.030250070263128044,4,901116,0.005267016617667104,True
murray_tree,17,0,multifocal,0.16864560245747062,0.03841696227287587,0,901119,0.004971043554118231,True
murray_tree,17,0,multifocal,0.16864560245747062,0.03841696227287587,1,901120,0.004971043554118231,True
murray_tree,17,0,multifocal,0.16864560245747062,0.03841696227287587,2,901121,0.00497104355411823,True
murray_tree,17,0,multifocal,0.16864560245747062,0.03841696227287587,3,901122,0.004971043554118231,True
murray_tree,17,0,multifocal,0.16864560245747062,0.03841696227287587,4,901123,0.004971043554118231,True
murray_tree,18,0,localized,0.3231381854506068,0.13189089473681714,0,901126,0.026502004918098072,True
murray_tree,18,0,localized,0.3231381854506068,0.13189089473681714,1,901127,0.026502004918098072,True
murray_tree,18,0,localized,0.3231381854506068,0.13189089473681714,2,901128,0.026502004918098072,True
murray_tree,18,0,localized,0.3231381854506068,0.13189089473681714,3,901129,0.02650200491809807,True
murray_tree,18,0,localized,0.3231381854506068,0.13189089473681714,4,901130,0.026502004918098072,True
murray_tree,19,0,regional,0.020088188846937933,0.010299898455714345,0,901133,0.0003472669787155043,True
murray_tree,19,0,regional,0.020088188846937933,0.010299898455714345,1,901134,0.0003472669787155043,True
murray_tree,19,0,regional,0.020088188846937933,0.010299898455714345,2,901135,0.0003472669787155043,True
murray_tree,19,0,regional,0.020088188846937933,0.010299898455714345,3,901136,0.0003472669787155043,True
murray_tree,19,0,regional,0.020088188846937933,0.010299898455714345,4,901137,0.0003472669787155043,True
murray_tree,20,1,localized,0.631443979014218,0.37364870357594376,0,901140,0.0998181461737623,True
murray_tree,20,1,localized,0.631443979014218,0.37364870357594376,1,901141,0.0998181461737623,True
murray_tree,20,1,localized,0.631443979014218,0.37364870357594376,2,901142,0.0998181461737623,True
murray_tree,20,1,localized,0.631443979014218,0.37364870357594376,3,901143,0.0998181461737623,True
murray_tree,20,1,localized,0.631443979014218,0.37364870357594376,4,901144,0.0998181461737623,True
murray_tree,21,1,regional,0.38210699400285486,0.10901014249807349,0,901147,0.017754880420013604,True
murray_tree,21,1,regional,0.38210699400285486,0.10901014249807349,1,901148,0.017754880420013608,True
murray_tree,21,1,regional,0.38210699400285486,0.10901014249807349,2,901149,0.017754880420013608,False
murray_tree,21,1,regional,0.38210699400285486,0.10901014249807349,3,901150,0.017754880420013608,True
murray_tree,21,1,regional,0.38210699400285486,0.10901014249807349,4,901151,0.017754880420013608,True
murray_tree,22,1,multifocal,0.41780497424074536,0.08080862695538531,0,901154,0.009459361508619734,True
murray_tree,22,1,multifocal,0.41780497424074536,0.08080862695538531,1,901155,0.009459361508619738,True
murray_tree,22,1,multifocal,0.41780497424074536,0.08080862695538531,2,901156,0.009459361508619738,True
murray_tree,22,1,multifocal,0.41780497424074536,0.08080862695538531,3,901157,0.009459361508619738,True
murray_tree,22,1,multifocal,0.41780497424074536,0.08080862695538531,4,901158,0.009459361508619738,True
murray_tree,23,1,localized,0.5236590882972818,0.30748957517885905,0,901161,0.08249236278831412,True
murray_tree,23,1,localized,0.5236590882972818,0.30748957517885905,1,901162,0.08249236278831412,True
murray_tree,23,1,localized,0.5236590882972818,0.30748957517885905,2,901163,0.08249236278831412,True
murray_tree,23,1,localized,0.5236590882972818,0.30748957517885905,3,901164,0.08249236278831412,True
murray_tree,23,1,localized,0.5236590882972818,0.30748957517885905,4,901165,0.08249236278831412,True
murray_tree,24,1,regional,0.5483173065930957,0.25419258198373923,0,901168,0.06067460956503501,True
murray_tree,24,1,regional,0.5483173065930957,0.25419258198373923,1,901169,0.06067460956503501,True
murray_tree,24,1,regional,0.5483173065930957,0.25419258198373923,2,901170,0.06067460956503501,True
murray_tree,24,1,regional,0.5483173065930957,0.25419258198373923,3,901171,0.06067460956503501,True
murray_tree,24,1,regional,0.5483173065930957,0.25419258198373923,4,901172,0.06067460956503501,True
murray_tree,25,1,multifocal,0.543568220993023,0.12419773388164945,0,901175,0.02269491179882913,False
murray_tree,25,1,multifocal,0.543568220993023,0.12419773388164945,1,901176,0.02269491179882913,True
murray_tree,25,1,multifocal,0.543568220993023,0.12419773388164945,2,901177,0.02269491179882913,False
murray_tree,25,1,multifocal,0.543568220993023,0.12419773388164945,3,901178,0.022694911798829133,True
murray_tree,25,1,multifocal,0.543568220993023,0.12419773388164945,4,901179,0.022694911798829133,True
murray_tree,26,1,localized,0.535373586666482,0.30620890180467214,0,901182,0.09107382967641418,True
murray_tree,26,1,localized,0.535373586666482,0.30620890180467214,1,901183,0.09107382967641417,True
murray_tree,26,1,localized,0.535373586666482,0.30620890180467214,2,901184,0.09107382967641418,True
murray_tree,26,1,localized,0.535373586666482,0.30620890180467214,3,901185,0.09107382967641417,False
murray_tree,26,1,localized,0.535373586666482,0.30620890180467214,4,901186,0.09107382967641418,True
murray_tree,27,1,regional,0.6378254248138255,0.24620771683159576,0,901189,0.07037850432049973,False
murray_tree,27,1,regional,0.6378254248138255,0.24620771683159576,1,901190,0.07037850432049975,True
murray_tree,27,1,regional,0.6378254248138255,0.24620771683159576,2,901191,0.07037850432049973,True
murray_tree,27,1,regional,0.6378254248138255,0.24620771683159576,3,901192,0.07037850432049975,True
murray_tree,27,1,regional,0.6378254248138255,0.24620771683159576,4,901193,0.07037850432049975,True
murray_tree,28,1,multifocal,0.5546419530364141,0.12511872372272692,0,901196,0.01900081859456,True
murray_tree,28,1,multifocal,0.5546419530364141,0.12511872372272692,1,901197,0.019000818594559998,True
murray_tree,28,1,multifocal,0.5546419530364141,0.12511872372272692,2,901198,0.01900081859456,True
murray_tree,28,1,multifocal,0.5546419530364141,0.12511872372272692,3,901199,0.01900081859456,True
murray_tree,28,1,multifocal,0.5546419530364141,0.12511872372272692,4,901200,0.01900081859456,True
murray_tree,29,1,localized,0.4751592274424806,0.25899339688497536,0,901203,0.07155351170894722,True
murray_tree,29,1,localized,0.4751592274424806,0.25899339688497536,1,901204,0.07155351170894722,True
murray_tree,29,1,localized,0.4751592274424806,0.25899339688497536,2,901205,0.07155351170894722,True
murray_tree,29,1,localized,0.4751592274424806,0.25899339688497536,3,901206,0.07155351170894722,True
murray_tree,29,1,localized,0.4751592274424806,0.25899339688497536,4,901207,0.07155351170894722,True
murray_tree,30,1,regional,0.5080190920560546,0.21237072715993413,0,901210,0.04725839529081343,True
murray_tree,30,1,regional,0.5080190920560546,0.21237072715993413,1,901211,0.04725839529081343,True
murray_tree,30,1,regional,0.5080190920560546,0.21237072715993413,2,901212,0.04725839529081342,True
murray_tree,30,1,regional,0.5080190920560546,0.21237072715993413,3,901213,0.04725839529081344,True
murray_tree,30,1,regional,0.5080190920560546,0.21237072715993413,4,901214,0.04725839529081343,True
murray_tree,31,1,multifocal,0.6302432344118136,0.1554883460553212,0,901217,0.03504151625564333,True
murray_tree,31,1,multifocal,0.6302432344118136,0.1554883460553212,1,901218,0.035041516255643335,True
murray_tree,31,1,multifocal,0.6302432344118136,0.1554883460553212,2,901219,0.035041516255643335,True
murray_tree,31,1,multifocal,0.6302432344118136,0.1554883460553212,3,901220,0.035041516255643335,False
murray_tree,31,1,multifocal,0.6302432344118136,0.1554883460553212,4,901221,0.035041516255643335,True
murray_tree,32,1,localized,0.6096597408683868,0.3287017474481804,0,901224,0.08777254249155478,True
murray_tree,32,1,localized,0.6096597408683868,0.3287017474481804,1,901225,0.08777254249155478,True
murray_tree,32,1,localized,0.6096597408683868,0.3287017474481804,2,901226,0.08777254249155478,True
murray_tree,32,1,localized,0.6096597408683868,0.3287017474481804,3,901227,0.08777254249155478,True
murray_tree,32,1,localized,0.6096597408683868,0.3287017474481804,4,901228,0.08777254249155478,True
murray_tree,33,1,regional,0.4214990300597783,0.16075773340325522,0,901231,0.036213614768942644,True
murray_tree,33,1,regional,0.4214990300597783,0.16075773340325522,1,901232,0.03621361476894264,True
murray_tree,33,1,regional,0.4214990300597783,0.16075773340325522,2,901233,0.03621361476894264,False
murray_tree,33,1,regional,0.4214990300597783,0.16075773340325522,3,901234,0.036213614768942644,True
murray_tree,33,1,regional,0.4214990300597783,0.16075773340325522,4,901235,0.03621361476894264,True
murray_tree,34,1,multifocal,0.41348535827311317,0.13756846968897715,0,901238,0.03631438405289598,True
murray_tree,34,1,multifocal,0.41348535827311317,0.13756846968897715,1,901239,0.03631438405289598,True
murray_tree,34,1,multifocal,0.41348535827311317,0.13756846968897715,2,901240,0.03631438405289598,True
murray_tree,34,1,multifocal,0.41348535827311317,0.13756846968897715,3,901241,0.03631438405289598,True
murray_tree,34,1,multifocal,0.41348535827311317,0.13756846968897715,4,901242,0.03631438405289598,True
murray_tree,35,1,localized,0.34873427905957066,0.1880366149564209,0,901245,0.047446068362203796,True
murray_tree,35,1,localized,0.34873427905957066,0.1880366149564209,1,901246,0.047446068362203796,True
murray_tree,35,1,localized,0.34873427905957066,0.1880366149564209,2,901247,0.047446068362203796,True
murray_tree,35,1,localized,0.34873427905957066,0.1880366149564209,3,901248,0.047446068362203796,True
murray_tree,35,1,localized,0.34873427905957066,0.1880366149564209,4,901249,0.04744606836220378,True
murray_tree,36,1,regional,0.6139524332569114,0.20828294415401302,0,901252,0.056854278194055356,True
murray_tree,36,1,regional,0.6139524332569114,0.20828294415401302,1,901253,0.056854278194055356,True
murray_tree,36,1,regional,0.6139524332569114,0.20828294415401302,2,901254,0.05685427819405534,True
murray_tree,36,1,regional,0.6139524332569114,0.20828294415401302,3,901255,0.05685427819405535,True
murray_tree,36,1,regional,0.6139524332569114,0.20828294415401302,4,901256,0.05685427819405535,True
murray_tree,37,1,multifocal,0.5513320934575858,0.18613571819917585,0,901259,0.04054750284771093,True
murray_tree,37,1,multifocal,0.5513320934575858,0.18613571819917585,1,901260,0.04054750284771092,True
murray_tree,37,1,multifocal,0.5513320934575858,0.18613571819917585,2,901261,0.04054750284771093,True
murray_tree,37,1,multifocal,0.5513320934575858,0.18613571819917585,3,901262,0.04054750284771093,True
murray_tree,37,1,multifocal,0.5513320934575858,0.18613571819917585,4,901263,0.04054750284771093,True
murray_tree,38,1,localized,0.6157778315425091,0.25702584141901913,0,901266,0.07851503438968976,True
murray_tree,38,1,localized,0.6157778315425091,0.25702584141901913,1,901267,0.07851503438968978,True
murray_tree,38,1,localized,0.6157778315425091,0.25702584141901913,2,901268,0.07851503438968978,True
murray_tree,38,1,localized,0.6157778315425091,0.25702584141901913,3,901269,0.07851503438968978,True
murray_tree,38,1,localized,0.6157778315425091,0.25702584141901913,4,901270,0.07851503438968978,True
murray_tree,39,1,regional,0.4301477042486558,0.15545389906224938,0,901273,0.03639009649411998,False
murray_tree,39,1,regional,0.4301477042486558,0.15545389906224938,1,901274,0.03639009649411998,True
murray_tree,39,1,regional,0.4301477042486558,0.15545389906224938,2,901275,0.03639009649411997,False
murray_tree,39,1,regional,0.4301477042486558,0.15545389906224938,3,901276,0.03639009649411998,True
murray_tree,39,1,regional,0.4301477042486558,0.15545389906224938,4,901277,0.03639009649411997,True
murray_tree,40,2,localized,0.707014370557706,0.4413428835053598,0,901280,0.1154993564899356,True
murray_tree,40,2,localized,0.707014370557706,0.4413428835053598,1,901281,0.1154993564899356,True
murray_tree,40,2,localized,0.707014370557706,0.4413428835053598,2,901282,0.1154993564899356,True
murray_tree,40,2,localized,0.707014370557706,0.4413428835053598,3,901283,0.1154993564899356,True
murray_tree,40,2,localized,0.707014370557706,0.4413428835053598,4,901284,0.1154993564899356,True
murray_tree,41,2,regional,0.7912840404889079,0.27632062061324913,0,901287,0.07024715065806994,True
murray_tree,41,2,regional,0.7912840404889079,0.27632062061324913,1,901288,0.07024715065806994,True
murray_tree,41,2,regional,0.7912840404889079,0.27632062061324913,2,901289,0.07024715065806994,True
murray_tree,41,2,regional,0.7912840404889079,0.27632062061324913,3,901290,0.07024715065806994,True
murray_tree,41,2,regional,0.7912840404889079,0.27632062061324913,4,901291,0.07024715065806994,True
murray_tree,42,2,multifocal,0.7541664192320813,0.1679229996479092,0,901294,0.03475048084822218,True
murray_tree,42,2,multifocal,0.7541664192320813,0.1679229996479092,1,901295,0.03475048084822218,True
murray_tree,42,2,multifocal,0.7541664192320813,0.1679229996479092,2,901296,0.03475048084822218,True
murray_tree,42,2,multifocal,0.7541664192320813,0.1679229996479092,3,901297,0.03475048084822218,True
murray_tree,42,2,multifocal,0.7541664192320813,0.1679229996479092,4,901298,0.03475048084822218,False
murray_tree,43,2,localized,0.7939114710542189,0.38674478481204294,0,901301,0.10983261896561614,True
murray_tree,43,2,localized,0.7939114710542189,0.38674478481204294,1,901302,0.10983261896561614,True
murray_tree,43,2,localized,0.7939114710542189,0.38674478481204294,2,901303,0.10983261896561614,True
murray_tree,43,2,localized,0.7939114710542189,0.38674478481204294,3,901304,0.10983261896561614,True
murray_tree,43,2,localized,0.7939114710542189,0.38674478481204294,4,901305,0.10983261896561614,True
murray_tree,44,2,regional,0.9935061783056668,0.42342374208275735,0,901308,0.12183440963603893,True
murray_tree,44,2,regional,0.9935061783056668,0.42342374208275735,1,901309,0.12183440963603893,True
murray_tree,44,2,regional,0.9935061783056668,0.42342374208275735,2,901310,0.12183440963603893,True
murray_tree,44,2,regional,0.9935061783056668,0.42342374208275735,3,901311,0.12183440963603893,True
murray_tree,44,2,regional,0.9935061783056668,0.42342374208275735,4,901312,0.12183440963603893,True
murray_tree,45,2,multifocal,0.759083740046051,0.1711867631039539,0,901315,0.033168287292544375,True
murray_tree,45,2,multifocal,0.759083740046051,0.1711867631039539,1,901316,0.033168287292544375,True
murray_tree,45,2,multifocal,0.759083740046051,0.1711867631039539,2,901317,0.033168287292544375,True
murray_tree,45,2,multifocal,0.759083740046051,0.1711867631039539,3,901318,0.033168287292544375,True
murray_tree,45,2,multifocal,0.759083740046051,0.1711867631039539,4,901319,0.033168287292544375,True
murray_tree,46,2,localized,0.957598573322483,0.6183334115386643,0,901322,0.1935383924968552,True
murray_tree,46,2,localized,0.957598573322483,0.6183334115386643,1,901323,0.1935383924968552,True
murray_tree,46,2,localized,0.957598573322483,0.6183334115386643,2,901324,0.1935383924968552,True
murray_tree,46,2,localized,0.957598573322483,0.6183334115386643,3,901325,0.1935383924968552,True
murray_tree,46,2,localized,0.957598573322483,0.6183334115386643,4,901326,0.1935383924968552,True
murray_tree,47,2,regional,0.7001223183161978,0.17341041923204237,0,901329,0.039849539630343885,True
murray_tree,47,2,regional,0.7001223183161978,0.17341041923204237,1,901330,0.0398495396303439,True
murray_tree,47,2,regional,0.7001223183161978,0.17341041923204237,2,901331,0.03984953963034389,True
murray_tree,47,2,regional,0.7001223183161978,0.17341041923204237,3,901332,0.0398495396303439,True
murray_tree,47,2,regional,0.7001223183161978,0.17341041923204237,4,901333,0.0398495396303439,True
murray_tree,48,2,multifocal,0.931063337661691,0.24516616229647772,0,901336,0.06811923930422947,True
murray_tree,48,2,multifocal,0.931063337661691,0.24516616229647772,1,901337,0.06811923930422947,True
murray_tree,48,2,multifocal,0.931063337661691,0.24516616229647772,2,901338,0.06811923930422947,True
murray_tree,48,2,multifocal,0.931063337661691,0.24516616229647772,3,901339,0.06811923930422947,True
murray_tree,48,2,multifocal,0.931063337661691,0.24516616229647772,4,901340,0.06811923930422947,True
murray_tree,49,2,localized,0.8475367541341985,0.45017606468940635,0,901343,0.13746837601219672,True
murray_tree,49,2,localized,0.8475367541341985,0.45017606468940635,1,901344,0.13746837601219675,True
murray_tree,49,2,localized,0.8475367541341985,0.45017606468940635,2,901345,0.13746837601219675,True
murray_tree,49,2,localized,0.8475367541341985,0.45017606468940635,3,901346,0.13746837601219675,True
murray_tree,49,2,localized,0.8475367541341985,0.45017606468940635,4,901347,0.13746837601219675,True
murray_tree,50,2,regional,0.9159229556807511,0.33946894379274545,0,901350,0.09318690140245461,True
murray_tree,50,2,regional,0.9159229556807511,0.33946894379274545,1,901351,0.09318690140245461,True
murray_tree,50,2,regional,0.9159229556807511,0.33946894379274545,2,901352,0.09318690140245461,True
murray_tree,50,2,regional,0.9159229556807511,0.33946894379274545,3,901353,0.09318690140245461,True
murray_tree,50,2,regional,0.9159229556807511,0.33946894379274545,4,901354,0.09318690140245461,True
murray_tree,51,2,multifocal,0.9857575352811845,0.3480540986548957,0,901357,0.09771669757581719,True
murray_tree,51,2,multifocal,0.9857575352811845,0.3480540986548957,1,901358,0.09771669757581716,True
murray_tree,51,2,multifocal,0.9857575352811845,0.3480540986548957,2,901359,0.09771669757581718,True
murray_tree,51,2,multifocal,0.9857575352811845,0.3480540986548957,3,901360,0.09771669757581718,True
murray_tree,51,2,multifocal,0.9857575352811845,0.3480540986548957,4,901361,0.09771669757581718,True
murray_tree,52,2,localized,0.903460631342623,0.5478474721650759,0,901364,0.15171283298838092,True
murray_tree,52,2,localized,0.903460631342623,0.5478474721650759,1,901365,0.15171283298838092,True
murray_tree,52,2,localized,0.903460631342623,0.5478474721650759,2,901366,0.15171283298838092,True
murray_tree,52,2,localized,0.903460631342623,0.5478474721650759,3,901367,0.15171283298838092,True
murray_tree,52,2,localized,0.903460631342623,0.5478474721650759,4,901368,0.15171283298838092,True
murray_tree,53,2,regional,0.7998172326267052,0.2823580790362054,0,901371,0.07530529338148034,True
murray_tree,53,2,regional,0.7998172326267052,0.2823580790362054,1,901372,0.07530529338148034,True
murray_tree,53,2,regional,0.7998172326267052,0.2823580790362054,2,901373,0.07530529338148034,True
murray_tree,53,2,regional,0.7998172326267052,0.2823580790362054,3,901374,0.07530529338148034,True
murray_tree,53,2,regional,0.7998172326267052,0.2823580790362054,4,901375,0.07530529338148034,True
murray_tree,54,2,multifocal,0.8447195857436882,0.18139800845849913,0,901378,0.04485933714131103,True
murray_tree,54,2,multifocal,0.8447195857436882,0.18139800845849913,1,901379,0.04485933714131103,True
