family,variant,pattern_family,direction_id,rho,s,s_max,best_error,I_001,optimizer_success,control_effort
murray_tree,2,regional,7,0.175,0.05822919050414866,0.3327382314522781,0.011740838798671858,0,True,0.7902407895496866
murray_tree,2,regional,7,0.2,0.06654764629045562,0.3327382314522781,0.013780006035736269,0,True,0.8089384475245528
murray_tree,2,regional,7,0.225,0.07486610207676257,0.3327382314522781,0.015956699230845986,0,True,0.833875661435072
murray_tree,2,regional,7,0.25,0.08318455786306952,0.3327382314522781,0.018221699912265528,0,True,0.8640419334556976
murray_tree,2,regional,7,0.275,0.09150301364937649,0.3327382314522781,0.02054582338072285,0,True,0.8985505274281108
murray_tree,2,regional,7,0.3,0.09982146943568343,0.3327382314522781,0.022911084270310758,0,True,0.9366492692875646
murray_tree,2,regional,7,0.325,0.10813992522199038,0.3327382314522781,0.025305950285277337,0,True,0.9777167832832563
murray_tree,2,regional,7,0.35,0.11645838100829732,0.3327382314522781,0.027722750054617582,0,True,1.021250504251707
murray_tree,2,regional,7,0.375,0.12477683679460429,0.3327382314522781,0.030156210549253253,0,True,1.0668510720454008
murray_tree,2,regional,7,0.4,0.13309529258091124,0.3327382314522781,0.03263264692198574,0,True,1.073692022730611
murray_tree,2,regional,7,0.425,0.14141374836721818,0.3327382314522781,0.035175398318561216,0,False,1.0790499321041942
murray_tree,2,regional,7,0.45,0.14973220415352514,0.3327382314522781,0.037771116457130195,0,True,1.0845291100725185
murray_tree,2,regional,7,0.475,0.15805065993983208,0.3327382314522781,0.04040959563990885,0,True,1.0901270781029504
murray_tree,2,regional,7,0.5,0.16636911572613905,0.3327382314522781,0.04308298029335931,0,True,1.095841411913923
murray_tree,2,regional,7,0.525,0.17468757151244602,0.3327382314522781,0.0457851564587174,0,True,1.101669741795556
murray_tree,2,regional,7,0.55,0.18300602729875298,0.3327382314522781,0.04851131314193292,0,True,1.107609746965817
murray_tree,2,regional,7,0.575,0.1913244830850599,0.3327382314522781,0.05125762424629443,0,True,1.113659168335532
