family,beta_label,beta_value,direction_id,pattern_family,rho,s,best_error,I_001
symmetric_tree,high,1.3862943611198906,12,localized,0.5,0.34124347037929026,0.07077711231413496,0
symmetric_tree,high,1.3862943611198906,12,localized,0.6,0.4094921644551483,0.09179116667612076,0
symmetric_tree,high,1.3862943611198906,12,localized,0.7,0.47774085853100634,0.11351590587519876,0
symmetric_tree,high,1.3862943611198906,12,localized,0.8,0.5459895526068644,0.13563942030491627,0
symmetric_tree,high,1.3862943611198906,12,localized,0.9,0.6142382466827225,0.15818612282004488,0
symmetric_tree,high,1.3862943611198906,13,regional,0.0,0.0,2.1942709178604383e-17,1
symmetric_tree,high,1.3862943611198906,13,regional,0.1,0.0346971381313438,0.0035849949376813607,1
symmetric_tree,high,1.3862943611198906,13,regional,0.2,0.0693942762626876,0.007169989875362725,1
symmetric_tree,high,1.3862943611198906,13,regional,0.3,0.10409141439403138,0.010754984813044075,0
symmetric_tree,high,1.3862943611198906,13,regional,0.4,0.1387885525253752,0.014339979750725443,0
symmetric_tree,high,1.3862943611198906,13,regional,0.5,0.17348569065671898,0.0179249746884068,0
symmetric_tree,high,1.3862943611198906,13,regional,0.6,0.20818282878806277,0.02231987721743755,0
symmetric_tree,high,1.3862943611198906,13,regional,0.7,0.24287996691940655,0.029920742595858165,0
symmetric_tree,high,1.3862943611198906,13,regional,0.8,0.2775771050507504,0.03913684451348206,0
symmetric_tree,high,1.3862943611198906,13,regional,0.9,0.3122742431820942,0.049066304139970596,0
symmetric_tree,high,1.3862943611198906,14,multifocal,0.0,0.0,2.1942709178604383e-17,1
symmetric_tree,high,1.3862943611198906,14,multifocal,0.1,0.02250283889337308,0.004303027740885899,1
symmetric_tree,high,1.3862943611198906,14,multifocal,0.2,0.04500567778674616,0.008606055481771794,1
symmetric_tree,high,1.3862943611198906,14,multifocal,0.3,0.06750851668011924,0.012909083222657696,0
symmetric_tree,high,1.3862943611198906,14,multifocal,0.4,0.09001135557349232,0.017212110963543588,0
symmetric_tree,high,1.3862943611198906,14,multifocal,0.5,0.1125141944668654,0.021555392668047815,0
symmetric_tree,high,1.3862943611198906,14,multifocal,0.6,0.1350170333602385,0.026767264429009764,0
symmetric_tree,high,1.3862943611198906,14,multifocal,0.7,0.15751987225361155,0.032732956795339926,0
symmetric_tree,high,1.3862943611198906,14,multifocal,0.8,0.18002271114698465,0.0391090143027526,0
symmetric_tree,high,1.3862943611198906,14,multifocal,0.9,0.20252555004035774,0.04572408624034473,0
symmetric_tree,high,1.3862943611198906,15,localized,0.0,0.0,2.1942709178604383e-17,1
symmetric_tree,high,1.3862943611198906,15,localized,0.1,0.05386408527840029,0.009690331376412462,1
symmetric_tree,high,1.3862943611198906,15,localized,0.2,0.10772817055680058,0.01938066275282492,0
symmetric_tree,high,1.3862943611198906,15,localized,0.3,0.16159225583520084,0.030453564964695992,0
symmetric_tree,high,1.3862943611198906,15,localized,0.4,0.21545634111360115,0.04454339559361553,0
symmetric_tree,high,1.3862943611198906,15,localized,0.5,0.26932042639200143,0.05971396846849258,0
symmetric_tree,high,1.3862943611198906,15,localized,0.6,0.3231845116704017,0.07599920479782583,0
symmetric_tree,high,1.3862943611198906,15,localized,0.7,0.377048596948802,0.09302354641159559,0
symmetric_tree,high,1.3862943611198906,15,localized,0.8,0.4309126822272023,0.11044573872051987,0
symmetric_tree,high,1.3862943611198906,15,localized,0.9,0.4847767675056026,0.12811506419356097,0
symmetric_tree,high,1.3862943611198906,16,regional,0.0,0.0,2.1942709178604383e-17,1
symmetric_tree,high,1.3862943611198906,16,regional,0.1,0.03842328835947636,0.0052453915714860645,1
symmetric_tree,high,1.3862943611198906,16,regional,0.2,0.07684657671895272,0.010490783142972132,0
symmetric_tree,high,1.3862943611198906,16,regional,0.3,0.11526986507842905,0.01573617471445819,0
symmetric_tree,high,1.3862943611198906,16,regional,0.4,0.15369315343790543,0.02098156628594427,0
symmetric_tree,high,1.3862943611198906,16,regional,0.5,0.19211644179738177,0.02622695785743032,0
symmetric_tree,high,1.3862943611198906,16,regional,0.6,0.2305397301568581,0.03167487354402734,0
symmetric_tree,high,1.3862943611198906,16,regional,0.7,0.2689630185163345,0.039451674782813105,0
symmetric_tree,high,1.3862943611198906,16,regional,0.8,0.30738630687581087,0.04903642370297284,0
symmetric_tree,high,1.3862943611198906,16,regional,0.9,0.3458095952352872,0.05956262446581744,0
symmetric_tree,high,1.3862943611198906,17,multifocal,0.0,0.0,2.1942709178604383e-17,1
symmetric_tree,high,1.3862943611198906,17,multifocal,0.1,0.04665495295907919,0.0016114548973493327,1
symmetric_tree,high,1.3862943611198906,17,multifocal,0.2,0.09330990591815838,0.003222909794698665,1
symmetric_tree,high,1.3862943611198906,17,multifocal,0.3,0.13996485887723756,0.004834364692048002,1
symmetric_tree,high,1.3862943611198906,17,multifocal,0.4,0.18661981183631676,0.006445819589397339,1
symmetric_tree,high,1.3862943611198906,17,multifocal,0.5,0.23327476479539594,0.010104765494884541,0
symmetric_tree,high,1.3862943611198906,17,multifocal,0.6,0.2799297177544751,0.02027394769361666,0
symmetric_tree,high,1.3862943611198906,17,multifocal,0.7,0.3265846707135543,0.03448563786376987,0
symmetric_tree,high,1.3862943611198906,17,multifocal,0.8,0.3732396236726335,0.04949622340800312,0
symmetric_tree,high,1.3862943611198906,17,multifocal,0.9,0.4198945766317127,0.06478302587364669,0
symmetric_tree,high,1.3862943611198906,18,localized,0.0,0.0,2.1942709178604383e-17,1
symmetric_tree,high,1.3862943611198906,18,localized,0.1,0.06086591506325082,0.005058420613521295,1
symmetric_tree,high,1.3862943611198906,18,localized,0.2,0.12173183012650164,0.010116841227042582,0
symmetric_tree,high,1.3862943611198906,18,localized,0.3,0.18259774518975244,0.019155280184899502,0
symmetric_tree,high,1.3862943611198906,18,localized,0.4,0.24346366025300328,0.03227458423988567,0
symmetric_tree,high,1.3862943611198906,18,localized,0.5,0.3043295753162541,0.04659130705095083,0
symmetric_tree,high,1.3862943611198906,18,localized,0.6,0.3651954903795049,0.06419431357323817,0
symmetric_tree,high,1.3862943611198906,18,localized,0.7,0.4260614054427557,0.08353957491779396,0
symmetric_tree,high,1.3862943611198906,18,localized,0.8,0.48692732050600657,0.1036561717392429,0
symmetric_tree,high,1.3862943611198906,18,localized,0.9,0.5477932355692574,0.12416977885825657,0
symmetric_tree,high,1.3862943611198906,19,regional,0.0,0.0,2.1942709178604383e-17,1
symmetric_tree,high,1.3862943611198906,19,regional,0.1,0.03487169666319958,0.00250705428191124,1
symmetric_tree,high,1.3862943611198906,19,regional,0.2,0.06974339332639916,0.005014108563822473,1
symmetric_tree,high,1.3862943611198906,19,regional,0.3,0.10461508998959874,0.007521162845733712,1
symmetric_tree,high,1.3862943611198906,19,regional,0.4,0.13948678665279832,0.010028217127644946,0
symmetric_tree,high,1.3862943611198906,19,regional,0.5,0.1743584833159979,0.012535271409556188,0
symmetric_tree,high,1.3862943611198906,19,regional,0.6,0.2092301799791975,0.015255804903535649,0
symmetric_tree,high,1.3862943611198906,19,regional,0.7,0.24410187664239705,0.021436367294390614,0
symmetric_tree,high,1.3862943611198906,19,regional,0.8,0.27897357330559663,0.029826966244903455,0
symmetric_tree,high,1.3862943611198906,19,regional,0.9,0.31384526996879625,0.03923172157060471,0
murray_tree,low,0.22314355131420976,0,localized,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,0,localized,0.1,0.04305938993207347,0.009097966293803578,1
murray_tree,low,0.22314355131420976,0,localized,0.2,0.08611877986414694,0.02344637323027939,0
murray_tree,low,0.22314355131420976,0,localized,0.3,0.1291781697962204,0.03819705556128358,0
murray_tree,low,0.22314355131420976,0,localized,0.4,0.17223755972829388,0.05317162095557131,0
murray_tree,low,0.22314355131420976,0,localized,0.5,0.21529694966036733,0.06825654006660975,0
murray_tree,low,0.22314355131420976,0,localized,0.6,0.2583563395924408,0.08339194813659796,0
murray_tree,low,0.22314355131420976,0,localized,0.7,0.30141572952451423,0.0985545865573996,0
murray_tree,low,0.22314355131420976,0,localized,0.8,0.34447511945658776,0.11373356502947356,0
murray_tree,low,0.22314355131420976,0,localized,0.9,0.3875345093886612,0.12892311221211497,0
murray_tree,low,0.22314355131420976,1,regional,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,1,regional,0.1,0.03754834429597262,0.008834861096406856,1
murray_tree,low,0.22314355131420976,1,regional,0.2,0.07509668859194524,0.021350316277037384,0
murray_tree,low,0.22314355131420976,1,regional,0.3,0.11264503288791786,0.03441115334974265,0
murray_tree,low,0.22314355131420976,1,regional,0.4,0.15019337718389048,0.047589611592227236,0
murray_tree,low,0.22314355131420976,1,regional,0.5,0.1877417214798631,0.06080972028154812,0
murray_tree,low,0.22314355131420976,1,regional,0.6,0.2252900657758357,0.07404917502931908,0
murray_tree,low,0.22314355131420976,1,regional,0.7,0.2628384100718083,0.08729917443428016,0
murray_tree,low,0.22314355131420976,1,regional,0.8,0.30038675436778095,0.10055555023902238,0
murray_tree,low,0.22314355131420976,1,regional,0.9,0.3379350986637536,0.11381607445093057,0
murray_tree,low,0.22314355131420976,2,multifocal,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,2,multifocal,0.1,0.0387804883082509,0.006060572526727985,1
murray_tree,low,0.22314355131420976,2,multifocal,0.2,0.0775609766165018,0.018201599482865934,0
murray_tree,low,0.22314355131420976,2,multifocal,0.3,0.11634146492475267,0.03136406791467912,0
murray_tree,low,0.22314355131420976,2,multifocal,0.4,0.1551219532330036,0.04483798000195527,0
murray_tree,low,0.22314355131420976,2,multifocal,0.5,0.19390244154125447,0.058422304931519696,0
murray_tree,low,0.22314355131420976,2,multifocal,0.6,0.23268292984950534,0.07205462195254235,0
murray_tree,low,0.22314355131420976,2,multifocal,0.7,0.2714634181577562,0.08571203500263379,0
murray_tree,low,0.22314355131420976,2,multifocal,0.8,0.3102439064660072,0.09938419850367684,0
murray_tree,low,0.22314355131420976,2,multifocal,0.9,0.34902439477425806,0.11306576161022558,0
murray_tree,low,0.22314355131420976,3,localized,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,3,localized,0.1,0.044824635185581996,0.00736102835009239,1
murray_tree,low,0.22314355131420976,3,localized,0.2,0.08964927037116399,0.021284088142597562,0
murray_tree,low,0.22314355131420976,3,localized,0.3,0.13447390555674596,0.03675072999198593,0
murray_tree,low,0.22314355131420976,3,localized,0.4,0.17929854074232798,0.05244551345640518,0
murray_tree,low,0.22314355131420976,3,localized,0.5,0.22412317592790995,0.06821113976725666,0
murray_tree,low,0.22314355131420976,3,localized,0.6,0.2689478111134919,0.08400773342300458,0
murray_tree,low,0.22314355131420976,3,localized,0.7,0.3137724462990739,0.09982059377339482,0
murray_tree,low,0.22314355131420976,3,localized,0.8,0.35859708148465597,0.11564304815922032,0
murray_tree,low,0.22314355131420976,3,localized,0.9,0.4034217166702379,0.13147163273390391,0
murray_tree,low,0.22314355131420976,4,regional,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,4,regional,0.1,0.026227919197318473,0.004346439881209626,1
murray_tree,low,0.22314355131420976,4,regional,0.2,0.052455838394636946,0.011952193316846618,0
murray_tree,low,0.22314355131420976,4,regional,0.3,0.07868375759195541,0.02052646671499888,0
murray_tree,low,0.22314355131420976,4,regional,0.4,0.10491167678927389,0.029508566049040116,0
murray_tree,low,0.22314355131420976,4,regional,0.5,0.13113959598659236,0.03862163126593782,0
murray_tree,low,0.22314355131420976,4,regional,0.6,0.15736751518391082,0.04779080068293963,0
murray_tree,low,0.22314355131420976,4,regional,0.7,0.1835954343812293,0.05698900029912578,0
murray_tree,low,0.22314355131420976,4,regional,0.8,0.20982335357854778,0.06620413111863903,0
murray_tree,low,0.22314355131420976,4,regional,0.9,0.23605127277586627,0.07542998804293313,0
murray_tree,low,0.22314355131420976,5,multifocal,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,5,multifocal,0.1,0.024066944043260756,0.0033295127172267595,1
murray_tree,low,0.22314355131420976,5,multifocal,0.2,0.04813388808652151,0.0102515145361145,0
murray_tree,low,0.22314355131420976,5,multifocal,0.3,0.07220083212978226,0.018101690992379103,0
murray_tree,low,0.22314355131420976,5,multifocal,0.4,0.09626777617304302,0.026071873171106222,0
murray_tree,low,0.22314355131420976,5,multifocal,0.5,0.12033472021630377,0.034212631031048275,0
murray_tree,low,0.22314355131420976,5,multifocal,0.6,0.14440166425956452,0.04249788373999824,0
murray_tree,low,0.22314355131420976,5,multifocal,0.7,0.16846860830282528,0.050857060194092314,0
murray_tree,low,0.22314355131420976,5,multifocal,0.8,0.19253555234608605,0.05925888515394136,0
murray_tree,low,0.22314355131420976,5,multifocal,0.9,0.21660249638934678,0.06768747902445367,0
murray_tree,low,0.22314355131420976,6,localized,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,6,localized,0.1,0.05316451318642206,0.014451368048178566,0
murray_tree,low,0.22314355131420976,6,localized,0.2,0.10632902637284412,0.03255054869780382,0
murray_tree,low,0.22314355131420976,6,localized,0.3,0.15949353955926618,0.05107571640831499,0
murray_tree,low,0.22314355131420976,6,localized,0.4,0.21265805274568825,0.0697037019662911,0
murray_tree,low,0.22314355131420976,6,localized,0.5,0.2658225659321103,0.08840143632848753,0
murray_tree,low,0.22314355131420976,6,localized,0.6,0.31898707911853236,0.10713373972591946,0
murray_tree,low,0.22314355131420976,6,localized,0.7,0.37215159230495437,0.1258851810022521,0
murray_tree,low,0.22314355131420976,6,localized,0.8,0.4253161054913765,0.1446483175493784,0
murray_tree,low,0.22314355131420976,6,localized,0.9,0.4784806186777985,0.16341912100286538,0
murray_tree,low,0.22314355131420976,7,regional,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,7,regional,0.1,0.032905029976929505,0.004804406552739421,1
murray_tree,low,0.22314355131420976,7,regional,0.2,0.06581005995385901,0.014469149780818385,0
murray_tree,low,0.22314355131420976,7,regional,0.3,0.0987150899307885,0.02554075866650465,0
murray_tree,low,0.22314355131420976,7,regional,0.4,0.13162011990771802,0.03695885067050769,0
murray_tree,low,0.22314355131420976,7,regional,0.5,0.1645251498846475,0.0484795645809118,0
murray_tree,low,0.22314355131420976,7,regional,0.6,0.197430179861577,0.06004385872402244,0
murray_tree,low,0.22314355131420976,7,regional,0.7,0.2303352098385065,0.0716306289825211,0
murray_tree,low,0.22314355131420976,7,regional,0.8,0.26324023981543604,0.08323048897993138,0
murray_tree,low,0.22314355131420976,7,regional,0.9,0.2961452697923655,0.09483863575933077,0
murray_tree,low,0.22314355131420976,8,multifocal,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,8,multifocal,0.1,0.02929983243089146,0.006788694747019406,1
murray_tree,low,0.22314355131420976,8,multifocal,0.2,0.05859966486178292,0.016354641068155255,0
murray_tree,low,0.22314355131420976,8,multifocal,0.3,0.08789949729267438,0.026432449234446057,0
murray_tree,low,0.22314355131420976,8,multifocal,0.4,0.11719932972356584,0.03660746254348637,0
murray_tree,low,0.22314355131420976,8,multifocal,0.5,0.1464991621544573,0.046816344458872054,0
murray_tree,low,0.22314355131420976,8,multifocal,0.6,0.17579899458534876,0.05704091300451436,0
murray_tree,low,0.22314355131420976,8,multifocal,0.7,0.20509882701624021,0.06727581036883262,0
murray_tree,low,0.22314355131420976,8,multifocal,0.8,0.23439865944713167,0.07753140914702142,0
murray_tree,low,0.22314355131420976,8,multifocal,0.9,0.26369849187802313,0.08780357204700073,0
murray_tree,low,0.22314355131420976,9,localized,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,9,localized,0.1,0.04548255248870212,0.008722645653778999,1
murray_tree,low,0.22314355131420976,9,localized,0.2,0.09096510497740425,0.02315692880326775,0
murray_tree,low,0.22314355131420976,9,localized,0.3,0.13644765746610635,0.03890425396740532,0
murray_tree,low,0.22314355131420976,9,localized,0.4,0.1819302099548085,0.054845030975318766,0
murray_tree,low,0.22314355131420976,9,localized,0.5,0.2274127624435106,0.07084880160856298,0
murray_tree,low,0.22314355131420976,9,localized,0.6,0.2728953149322127,0.08688076183377937,0
murray_tree,low,0.22314355131420976,9,localized,0.7,0.31837786742091484,0.10292774011426084,0
murray_tree,low,0.22314355131420976,9,localized,0.8,0.363860419909617,0.11898366028157933,0
murray_tree,low,0.22314355131420976,9,localized,0.9,0.4093429723983191,0.13504533299502905,0
murray_tree,low,0.22314355131420976,10,regional,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,10,regional,0.1,0.02582749915880956,0.0034104331184984077,1
murray_tree,low,0.22314355131420976,10,regional,0.2,0.05165499831761912,0.010964848899112273,0
murray_tree,low,0.22314355131420976,10,regional,0.3,0.07748249747642867,0.01922430945280852,0
murray_tree,low,0.22314355131420976,10,regional,0.4,0.10330999663523824,0.02795898339450362,0
murray_tree,low,0.22314355131420976,10,regional,0.5,0.1291374957940478,0.03688471930895914,0
murray_tree,low,0.22314355131420976,10,regional,0.6,0.15496499495285734,0.045890166398446,0
murray_tree,low,0.22314355131420976,10,regional,0.7,0.1807924941116669,0.054936266320195465,0
murray_tree,low,0.22314355131420976,10,regional,0.8,0.20661999327047648,0.0640064749695059,0
murray_tree,low,0.22314355131420976,10,regional,0.9,0.23244749242928603,0.07309192326817036,0
murray_tree,low,0.22314355131420976,11,multifocal,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,11,multifocal,0.1,0.02833027751487748,0.00673260606897832,1
murray_tree,low,0.22314355131420976,11,multifocal,0.2,0.05666055502975496,0.015415264537516645,0
murray_tree,low,0.22314355131420976,11,multifocal,0.3,0.08499083254463242,0.024972826492815486,0
murray_tree,low,0.22314355131420976,11,multifocal,0.4,0.11332111005950991,0.03478092534320613,0
murray_tree,low,0.22314355131420976,11,multifocal,0.5,0.1416513875743874,0.04467485304765816,0
murray_tree,low,0.22314355131420976,11,multifocal,0.6,0.16998166508926485,0.05460797784519023,0
murray_tree,low,0.22314355131420976,11,multifocal,0.7,0.19831194260414234,0.06456221043507174,0
murray_tree,low,0.22314355131420976,11,multifocal,0.8,0.22664222011901983,0.07452909371913057,0
murray_tree,low,0.22314355131420976,11,multifocal,0.9,0.2549724976338973,0.08450415153907037,0
murray_tree,low,0.22314355131420976,12,localized,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,12,localized,0.1,0.053137074995445156,0.011502674293045802,0
murray_tree,low,0.22314355131420976,12,localized,0.2,0.10627414999089031,0.029229761705982283,0
murray_tree,low,0.22314355131420976,12,localized,0.3,0.15941122498633545,0.0476266138239183,0
murray_tree,low,0.22314355131420976,12,localized,0.4,0.21254829998178063,0.0662030269821256,0
murray_tree,low,0.22314355131420976,12,localized,0.5,0.2656853749772258,0.08487210615760249,0
murray_tree,low,0.22314355131420976,12,localized,0.6,0.3188224499726709,0.10358375939512203,0
murray_tree,low,0.22314355131420976,12,localized,0.7,0.3719595249681161,0.12231844996562705,0
murray_tree,low,0.22314355131420976,12,localized,0.8,0.42509659996356125,0.14106699960773456,0
murray_tree,low,0.22314355131420976,12,localized,0.9,0.4782336749590064,0.15982453109404524,0
murray_tree,low,0.22314355131420976,13,regional,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,13,regional,0.1,0.02546113359030809,0.003278250678634318,1
murray_tree,low,0.22314355131420976,13,regional,0.2,0.05092226718061618,0.010635059751403587,0
murray_tree,low,0.22314355131420976,13,regional,0.3,0.07638340077092426,0.018736106026755153,0
murray_tree,low,0.22314355131420976,13,regional,0.4,0.10184453436123236,0.027331395753981684,0
murray_tree,low,0.22314355131420976,13,regional,0.5,0.12730566795154044,0.0361252553537716,0
murray_tree,low,0.22314355131420976,13,regional,0.6,0.15276680154184852,0.04500144759688867,0
murray_tree,low,0.22314355131420976,13,regional,0.7,0.1782279351321566,0.0539193270375448,0
murray_tree,low,0.22314355131420976,13,regional,0.8,0.20368906872246473,0.06286115415321121,0
murray_tree,low,0.22314355131420976,13,regional,0.9,0.2291502023127728,0.07181798455604091,0
murray_tree,low,0.22314355131420976,14,multifocal,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,14,multifocal,0.1,0.040042586086678864,0.010683779932099699,0
murray_tree,low,0.22314355131420976,14,multifocal,0.2,0.08008517217335773,0.02409880462905116,0
murray_tree,low,0.22314355131420976,14,multifocal,0.3,0.12012775826003658,0.03794894410298329,0
murray_tree,low,0.22314355131420976,14,multifocal,0.4,0.16017034434671545,0.05189202781264226,0
murray_tree,low,0.22314355131420976,14,multifocal,0.5,0.2002129304333943,0.0659041887784625,0
murray_tree,low,0.22314355131420976,14,multifocal,0.6,0.24025551652007315,0.07996626414063643,0
murray_tree,low,0.22314355131420976,14,multifocal,0.7,0.28029810260675203,0.09405688107629406,0
murray_tree,low,0.22314355131420976,14,multifocal,0.8,0.3203406886934309,0.10816488584618153,0
murray_tree,low,0.22314355131420976,14,multifocal,0.9,0.36038327478010973,0.12228426046536858,0
murray_tree,low,0.22314355131420976,15,localized,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,15,localized,0.1,0.05093270644280321,0.01397837611935119,0
murray_tree,low,0.22314355131420976,15,localized,0.2,0.10186541288560642,0.031212654130888605,0
murray_tree,low,0.22314355131420976,15,localized,0.3,0.15279811932840962,0.048932794182311126,0
murray_tree,low,0.22314355131420976,15,localized,0.4,0.20373082577121285,0.06680675161598235,0
murray_tree,low,0.22314355131420976,15,localized,0.5,0.25466353221401605,0.08473724637293738,0
murray_tree,low,0.22314355131420976,15,localized,0.6,0.30559623865681923,0.10269466846264905,0
murray_tree,low,0.22314355131420976,15,localized,0.7,0.35652894509962246,0.1206669966678384,0
murray_tree,low,0.22314355131420976,15,localized,0.8,0.4074616515424257,0.1386484344859906,0
murray_tree,low,0.22314355131420976,15,localized,0.9,0.45839435798522893,0.1566358446601324,0
murray_tree,low,0.22314355131420976,16,regional,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,16,regional,0.1,0.034862940988006394,0.005306621755436584,1
murray_tree,low,0.22314355131420976,16,regional,0.2,0.06972588197601279,0.015922344652458773,0
murray_tree,low,0.22314355131420976,16,regional,0.3,0.10458882296401917,0.027789447200191723,0
murray_tree,low,0.22314355131420976,16,regional,0.4,0.13945176395202558,0.03983391087685083,0
murray_tree,low,0.22314355131420976,16,regional,0.5,0.17431470494003196,0.05199252069230423,0
murray_tree,low,0.22314355131420976,16,regional,0.6,0.20917764592803834,0.0642149524933078,0
murray_tree,low,0.22314355131420976,16,regional,0.7,0.24404058691604472,0.07647061006085393,0
murray_tree,low,0.22314355131420976,16,regional,0.8,0.27890352790405115,0.08874572917061349,0
murray_tree,low,0.22314355131420976,16,regional,0.9,0.3137664688920575,0.10103321658025087,0
murray_tree,low,0.22314355131420976,17,multifocal,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,17,multifocal,0.1,0.03169551675701195,0.005286650199494241,1
murray_tree,low,0.22314355131420976,17,multifocal,0.2,0.0633910335140239,0.014460993894167684,0
murray_tree,low,0.22314355131420976,17,multifocal,0.3,0.09508655027103584,0.025232806627567342,0
murray_tree,low,0.22314355131420976,17,multifocal,0.4,0.1267820670280478,0.03624289764815646,0
murray_tree,low,0.22314355131420976,17,multifocal,0.5,0.15847758378505974,0.04732525375841922,0
murray_tree,low,0.22314355131420976,17,multifocal,0.6,0.19017310054207168,0.05843877625683383,0
murray_tree,low,0.22314355131420976,17,multifocal,0.7,0.22186861729908364,0.06956853032246182,0
murray_tree,low,0.22314355131420976,17,multifocal,0.8,0.2535641340560956,0.08070794733987495,0
murray_tree,low,0.22314355131420976,17,multifocal,0.9,0.28525965081310756,0.09185996940587866,0
murray_tree,low,0.22314355131420976,18,localized,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,18,localized,0.1,0.056452378923332894,0.013376305071939393,0
murray_tree,low,0.22314355131420976,18,localized,0.2,0.11290475784666579,0.031924677737502606,0
murray_tree,low,0.22314355131420976,18,localized,0.3,0.16935713676999867,0.05153710061424702,0
murray_tree,low,0.22314355131420976,18,localized,0.4,0.22580951569333158,0.07134198064483867,0
murray_tree,low,0.22314355131420976,18,localized,0.5,0.28226189461666445,0.09121404188204764,0
murray_tree,low,0.22314355131420976,18,localized,0.6,0.33871427353999733,0.11111724637569649,0
murray_tree,low,0.22314355131420976,18,localized,0.7,0.3951666524633302,0.13103740389408064,0
murray_tree,low,0.22314355131420976,18,localized,0.8,0.45161903138666315,0.1509678037463932,0
murray_tree,low,0.22314355131420976,18,localized,0.9,0.508071410309996,0.17090486268168165,0
murray_tree,low,0.22314355131420976,19,regional,0.0,0.0,2.7755575615628914e-17,1
murray_tree,low,0.22314355131420976,19,regional,0.1,0.04362783273344925,0.007550896087554436,1
murray_tree,low,0.22314355131420976,19,regional,0.2,0.0872556654668985,0.02185715022253571,0
murray_tree,low,0.22314355131420976,19,regional,0.3,0.13088349820034773,0.03692441656176135,0
murray_tree,low,0.22314355131420976,19,regional,0.4,0.174511330933797,0.052128876789478924,0
murray_tree,low,0.22314355131420976,19,regional,0.5,0.21813916366724623,0.06742697959284948,0
murray_tree,low,0.22314355131420976,19,regional,0.6,0.26176699640069545,0.08277211067715297,0
murray_tree,low,0.22314355131420976,19,regional,0.7,0.3053948291341447,0.09814221304893035,0
murray_tree,low,0.22314355131420976,19,regional,0.8,0.349022661867594,0.11352714479624192,0
murray_tree,low,0.22314355131420976,19,regional,0.9,0.39265049460104323,0.12892159701262842,0
murray_tree,frozen,0.6931471805599453,0,localized,0.0,0.0,2.7755575615628914e-17,1
murray_tree,frozen,0.6931471805599453,0,localized,0.1,0.04305938993207347,0.003433504630165956,1
murray_tree,frozen,0.6931471805599453,0,localized,0.2,0.08611877986414694,0.011563649028948918,0
murray_tree,frozen,0.6931471805599453,0,localized,0.3,0.1291781697962204,0.02434954167688367,0
murray_tree,frozen,0.6931471805599453,0,localized,0.4,0.17223755972829388,0.03808959074845407,0
murray_tree,frozen,0.6931471805599453,0,localized,0.5,0.21529694966036733,0.052458018668869705,0
murray_tree,frozen,0.6931471805599453,0,localized,0.6,0.2583563395924408,0.06705346813038174,0
murray_tree,frozen,0.6931471805599453,0,localized,0.7,0.30141572952451423,0.0817544403707262,0
murray_tree,frozen,0.6931471805599453,0,localized,0.8,0.34447511945658776,0.09651272723697642,0
murray_tree,frozen,0.6931471805599453,0,localized,0.9,0.3875345093886612,0.11130553258251477,0
murray_tree,frozen,0.6931471805599453,1,regional,0.0,0.0,2.7755575615628914e-17,1
murray_tree,frozen,0.6931471805599453,1,regional,0.1,0.03754834429597262,0.004928876888708036,1
murray_tree,frozen,0.6931471805599453,1,regional,0.2,0.07509668859194524,0.013711140619238695,0
murray_tree,frozen,0.6931471805599453,1,regional,0.3,0.11264503288791786,0.024909538187585942,0
murray_tree,frozen,0.6931471805599453,1,regional,0.4,0.15019337718389048,0.036629754119631146,0
murray_tree,frozen,0.6931471805599453,1,regional,0.5,0.1877417214798631,0.04904534631446732,0
murray_tree,frozen,0.6931471805599453,1,regional,0.6,0.2252900657758357,0.061764524161602566,0
murray_tree,frozen,0.6931471805599453,1,regional,0.7,0.2628384100718083,0.07464182145994878,0
murray_tree,frozen,0.6931471805599453,1,regional,0.8,0.30038675436778095,0.08763548484525666,0
murray_tree,frozen,0.6931471805599453,1,regional,0.9,0.3379350986637536,0.10070250614966117,0
murray_tree,frozen,0.6931471805599453,2,multifocal,0.0,0.0,2.7755575615628914e-17,1
murray_tree,frozen,0.6931471805599453,2,multifocal,0.1,0.0387804883082509,0.0018328343119338212,1
